,Organism,Cofactor,reference,Em,LR_8_3,KNR_8_3,GPR_8_3,SVR_8_3,RF_8_3,XGB_8_3,LR_8_4,KNR_8_4,GPR_8_4,SVR_8_4,RF_8_4,XGB_8_4,LR_8_5,KNR_8_5,GPR_8_5,SVR_8_5,RF_8_5,XGB_8_5,LR_8_6,KNR_8_6,GPR_8_6,SVR_8_6,RF_8_6,XGB_8_6,LR_9_3,KNR_9_3,GPR_9_3,SVR_9_3,RF_9_3,XGB_9_3,LR_9_4,KNR_9_4,GPR_9_4,SVR_9_4,RF_9_4,XGB_9_4,LR_9_5,KNR_9_5,GPR_9_5,SVR_9_5,RF_9_5,XGB_9_5,LR_9_6,KNR_9_6,GPR_9_6,SVR_9_6,RF_9_6,XGB_9_6,LR_10_3,KNR_10_3,GPR_10_3,SVR_10_3,RF_10_3,XGB_10_3,LR_10_4,KNR_10_4,GPR_10_4,SVR_10_4,RF_10_4,XGB_10_4,LR_10_5,KNR_10_5,GPR_10_5,SVR_10_5,RF_10_5,XGB_10_5,LR_10_6,KNR_10_6,GPR_10_6,SVR_10_6,RF_10_6,XGB_10_6,LR_11_3,KNR_11_3,GPR_11_3,SVR_11_3,RF_11_3,XGB_11_3,LR_11_4,KNR_11_4,GPR_11_4,SVR_11_4,RF_11_4,XGB_11_4
1B4V_10, Streptomyces sp. SA-COO,FAD, https://doi.org/10.1021/bi010843i,-278.0,1177.3246608009138,441.9937948984659,541.5651004659053,1052.0213894621568,770.871787539504,75.66251220703126,1535.5083310176124,734.6881279518641,685.6304858399285,718.564867856363,998.6516206529647,80.51840362548828,1631.417448393509,712.8260848813048,581.4061818125552,777.2496826914094,1088.207666319759,103.70639419555664,1184.7076039381022,711.1839679936884,745.1921732461738,868.5460468517219,945.9804787222486,96.7142822265625,1038.9400514181707,577.1583784811592,592.3938019661978,948.7602116107813,791.9396239989716,88.76980743408203,1318.2369046729123,735.2629033205183,611.7796878645019,770.5801207759114,971.13408978758,93.79688262939453,1147.7707773131624,751.544449212579,544.3551788159057,894.7483743202226,1078.147273051866,119.8697006225586,1056.671073967942,561.2666203684727,743.5498342455979,906.4956029854089,890.9467952019081,105.49740905761719,749.1402570815608,286.7092228812313,459.83834171561,814.1742307510734,689.8997097698892,86.00442352294922,1361.1652819077146,769.2380041079058,604.3594448900462,673.0737290678258,931.5681371529289,80.63704071044921,1158.7261475379062,708.8943114567371,591.2107798199553,734.121150142953,984.8831407531367,114.34210433959962,1033.79032740219,583.0429556435108,569.5797669321312,778.8980095930701,881.7386729422124,80.96381530761718,898.6667267107947,267.8117733987782,460.6434499842362,936.1673514929392,699.3198230404832,65.70615692138672,1322.1092649303432,676.3820552699108,625.9824648040113,714.551793625593,923.1254841445386,73.34334411621094
1B8S_11, Streptomyces sp.,FAD,mancante,-211.0,462.6351270641208,315.6827711053659,285.27230358987083,292.4167915883248,105.0871993483168,31.480760192871095,747.4011713701035,354.0673584809747,394.6437738958683,543.5708740411059,201.45976398975753,46.67690887451172,874.2081382944301,269.60356932081237,255.0188786158743,685.2830079473943,304.1808270894437,29.666622924804688,402.53530603697567,240.1592464575667,276.29831293957864,503.571927545068,303.70994286280484,22.516883850097656,310.07519843910256,669.0335037379336,227.55278657782623,523.6766347127366,86.03511535151878,25.799287414550783,723.4464304677039,355.07064874805974,328.1406230212509,393.53313509307156,195.6384907012494,37.90213317871094,325.7161753799864,208.77761263454903,268.20223740857045,612.1180258637119,254.39615236424356,26.51524963378906,387.1743141355652,187.33207941797235,322.65297200733283,503.0619410952406,281.41354222176085,31.776739501953124,376.8653246966669,603.3054728980753,228.180598075058,291.2822122030642,186.22804927563678,32.66716003417969,654.3406829369977,288.9860824896793,311.058593456254,433.37173459667036,189.66225757083527,34.78925323486328,501.71031491904625,213.2130179052176,250.77352852898414,558.5870295065331,231.310109243141,20.92158203125,383.15636984139593,259.75447286020994,212.71885310783557,519.1406777352888,303.7931058206926,34.023189544677734,299.03864046037233,612.8913420104363,348.0222965208741,203.1141700994554,169.51755455085757,62.809088134765624,649.6791243517513,396.2299316620947,392.69220212719597,443.514034184329,134.00187775035042,46.11102142333984
1BUC_12,Megasphera elsdenii,FAD,mancante,-79.0,887.724220788788,100.22334952411782,163.1668419773846,294.6263042548423,602.5262738179449,44.98056354522705,1248.0777991927303,232.7665930055815,496.652931919492,557.7493851735605,904.9841656061299,54.47050247192383,1589.653559449404,276.36929588413284,331.7117892067056,529.5562799182335,1494.791622569564,165.93915405273438,1034.7005799142173,149.78046804551775,415.085447160469,351.4668392047085,1052.2898778503086,57.70838470458985,511.1053706694423,280.1505468101051,295.92090412946595,289.9719343803712,508.4089869647487,40.53440628051758,1001.3160453236073,456.9512468467192,554.1137511275894,713.425762844137,767.1968306520066,59.549504089355466,909.5960932064935,267.9972812838733,320.6928368484862,385.73358964488006,1290.1978894115532,96.00032043457031,831.7758580405974,219.40804967605118,535.2526898112025,205.33422291886865,907.716982398939,22.946102142333984,1009.7164370819784,133.59074683068167,256.4305945265264,304.20725060656,525.8128040470276,23.706349563598632,1843.8591114131011,553.4189117948754,467.523828077232,754.4688506137702,933.4382540816507,33.06237640380859,987.7547718468085,225.25189340265348,299.3961816036636,399.7976041243134,1495.5085376056118,133.86636352539062,583.1236874604559,172.82091355886564,212.55805464271936,252.14635591080471,1034.5348695881407,30.84451026916504,845.2436394138609,164.20860541683626,192.18391597035028,346.30181940620054,584.6323437365171,69.72938613891601,2070.6289464948627,427.6034517318768,550.4455265327333,768.7886275163581,921.8060354759845,82.7362548828125
1BVY_13, Priestia megaterium,FMN,mancante,-191.5,310.48235252653865,714.48516590721,341.7174988457484,120.19406279431308,271.1678217756346,29.491385650634765,622.0875535825901,1318.852305257155,706.5481832073531,524.9286091295696,628.0555551857223,53.91454315185547,366.84377991213034,989.5420107063169,606.969336491985,468.47750682905956,383.90023776334584,40.86219787597656,493.25469340937457,1034.023881836851,242.8626984026112,155.96054671433907,512.0854950373196,43.97147979736328,440.7713453425072,1095.058555288576,196.57135562799326,96.44185322030884,320.8403498446823,31.281439971923827,518.775675591643,1292.6134187440873,526.9308532135017,293.9129592378388,649.6556241697081,47.78751678466797,367.31346761060877,1035.2300906358028,384.2901957831002,300.3605447451396,470.5152407049178,50.612484741210935,250.734430845055,1106.7217984061267,145.49160062880122,239.82777327734962,363.0608138503962,24.472073364257813,251.44721320771887,831.8951552720658,233.90720486898243,104.78848202976675,361.15951673714915,21.4939453125,415.0608433583577,1255.1911507190357,599.6416299166204,361.1848758741514,655.7447892798913,78.6992431640625,183.76850305559816,1345.120616246495,510.6438942226842,385.79561676201996,512.1595614886472,65.6136260986328,204.39948811852153,716.7860504669861,249.73373117421588,292.065949657969,390.4648362232516,35.093492126464845,383.06632086189586,729.5478416395543,241.21696687980926,159.9955594471366,498.6933196241963,56.824623107910156,612.041975045173,1369.8125459023045,647.8871425495065,694.4528225803542,747.6242445255893,62.8906967163086
1C0I_14,Rhodotorula toruloides,FAD,mancante,87.0,1754.3926720860331,682.498853353046,1080.6535221265995,1197.9068385079331,1360.255423580183,137.49311871528624,1235.6635359787756,721.7219234428663,1736.4680464411238,1586.594175684257,1723.9547692027127,193.35461330413818,1373.5947930379707,552.913254546448,1048.7501936954257,1457.696380575695,1517.9693336746438,147.23681054115295,813.4470856617634,470.92500132119477,691.8032083937927,888.9185774075341,1162.2068036861842,137.04623064994811,1088.8285498364808,1004.0116969471997,1130.4209512283624,1273.375103508359,1378.720273804736,146.28868906497956,919.580746411795,1118.751601303745,1761.8480321485908,1685.1183201556769,1712.641561255498,201.55428886413574,1377.2169508610366,1172.6751824646044,1328.984307821855,1853.3613415677432,1589.6541664769707,189.2609489440918,955.1612211034441,1015.5392141734501,906.9054685650104,1403.335557986379,1326.6950685151185,156.57979373931886,1423.6096335624043,829.9934485504135,953.7353369959154,1209.4239293480373,1098.2860967213821,152.01623344421387,1063.6561998289098,1056.9713189262798,1828.6076815735173,1675.1945438941798,1590.6934826118763,200.3488431930542,1371.5794414050827,711.6754717624432,979.2889741717763,1363.408818393369,1190.1691009819137,160.502054977417,788.6069374280669,535.100271611293,563.9259749641183,914.8568374366628,973.5655805738814,81.67593488693237,1133.124151351235,664.9880664475792,812.7001923861548,1189.5546028325723,807.6285700431631,52.01752479672432,848.6994602531921,778.5682644825475,1279.4160583344283,1666.8485017267694,1423.538322878258,145.9347634792328
1C0K_15,Rhodotorula toruloides,FAD,mancante,-87.0,694.3268635772827,1846.8351451675055,1762.7736294999797,1400.8151266286336,1490.0493351584937,166.486478805542,884.4372006868762,1881.373038193366,1931.9321205235253,1798.5272157164598,1604.36072450279,182.8519416809082,1113.842189224991,1904.8745074559545,1953.7191325110546,1828.9012297045174,1643.164123929712,186.01675262451172,1117.7408207053927,1781.7359178939791,1865.1313561467882,1621.5865412684366,1461.442553515077,136.80080071687698,1056.0214171932219,1600.5775994787418,1483.3988075448406,1196.283728783359,1011.1943992423496,118.6535451889038,942.6681044068912,1754.6190898000737,1844.0390852547214,1500.6709476211372,1410.9311552842164,148.96615333557128,1004.0578350945059,1197.846629539289,1711.9704429724993,1604.1736396183583,1254.3628677187799,93.01629333496093,881.9783733823256,1534.2992576531778,1600.5652514251983,1443.9476999018805,1203.8790970077084,97.7968885421753,884.3880354945807,1799.1186313129037,1578.0838965137023,1249.4171628613024,1430.1209448531652,166.93677864074706,923.955924810576,1864.7564814398834,1939.6790308014527,1646.0301964600783,1567.3558005645282,192.79813690185546,992.3466765510361,1930.607813293871,1779.0972429739454,1725.8118960149018,1690.3195241099543,184.42535247802735,900.4922108078486,1570.3367150565098,1475.0846235880977,1405.173488363128,1370.8560731047528,124.67597484588623,817.8649270257398,1772.0515061992803,1613.9645572673767,1225.1325969425923,1220.5654643341438,144.26696462631224,1142.1014623536744,1865.8495120882328,1917.139911096983,1615.84674066663,1463.6858786797284,161.05842094421388
1C0L_16,Rhodosporidium toruloides (Yeast) (Rhodotorula gracilis),FAD,https://doi.org/10.1046/j.1432-1327.2000.01757.x,86.5,763.0535000730025,236.34201131794055,348.5006857797132,575.4400774542069,518.6838938111306,16.8924919128418,661.2704704487428,200.91112911222638,207.19847868525096,381.9076897831309,314.7489950814053,22.559329986572266,704.9115834451741,212.56805307659528,267.9099320871021,545.0485323213713,468.41373397383813,18.458314514160158,745.8601360414141,148.95258101916303,300.563967140636,287.9986429935475,370.248245503542,25.967190551757813,880.6555345404713,268.5989780234431,318.08348737365276,678.8117156604869,375.69128864006495,22.778803253173827,762.6973373203689,227.1427585842328,152.64122985886115,558.6990875929213,299.3370038709369,26.939833068847655,546.0783352045553,227.9598541952807,253.44951522739055,342.21082862880223,312.2033750602452,23.68450469970703,694.7197480562037,222.02819506260278,323.0626661235128,259.57967137878234,198.77089067162817,28.16707077026367,1146.606825109302,260.181625755336,355.1481742204437,780.052846955388,313.66743663947517,29.60969123840332,952.1292130189568,202.27421135077094,173.0694583016604,316.68257220757664,326.9241573726711,25.80457534790039,750.1820453479071,374.1999352911297,362.3408928787418,485.901297167953,340.19701592325487,19.4494873046875,685.8135402132596,184.88794091287764,198.5616373819101,327.7219369632687,400.2604021287743,26.69949722290039,1139.8597958528917,335.9496638532076,365.0847066508305,949.8546446793393,518.5237908509803,25.333555603027342,1082.4972880093696,217.92193929505746,186.9852741204924,237.91069011320215,292.1593374052002,29.437255859375
1C0L_17,Rhodosporidium toruloides (Yeast) (Rhodotorula gracilis),FAD,https://doi.org/10.1046/j.1432-1327.2000.01757.x,110.0,1172.0249934652443,126.12465712055904,310.41593225918405,577.0760145274255,644.399892544695,18.96811714172363,840.8898808755611,114.40135113832504,329.07484777311686,190.6718834541324,457.89099561466645,18.25811309814453,680.2495480211597,59.859112881946245,455.65186854617565,248.79967437727362,497.99223034609724,23.635273742675782,829.5015934891285,121.15732808861007,424.90703789509723,209.90757276770614,396.1206472540376,13.255271911621094,1038.630500710519,42.60714285714266,416.2552637615086,611.1382780386173,498.7301437125639,9.413782501220703,886.8030922837379,96.14447080405577,322.9673942648941,65.06884602608798,368.2721776839529,11.250099182128906,782.6232774043174,52.707099155324514,358.67538787651915,240.14436581092713,378.6627127177768,7.416812896728516,809.8216648498884,106.96366499128517,467.24399928009836,182.58737239794416,290.7437412492263,5.266231536865234,1345.4442488242526,124.94587859638041,423.0794971158034,597.9136775855138,524.4059400419391,19.466196823120118,996.9600767216565,117.93749145607191,350.2268966761881,84.37051009292733,397.07693770819174,12.18694610595703,879.6448303055693,96.47704494790196,459.0051884175457,116.45526272487442,443.3976319009777,16.53523483276367,869.6782182880582,107.69590784427264,340.9371326966053,146.85979692226118,500.55456754676044,9.276893615722656,1185.7553772231142,59.00000724202539,441.26706030729963,469.53217523487876,626.2947530358713,8.317293548583985,1142.542553085551,103.05878856520614,318.6933135034414,68.38241916930258,514.7751142916799,11.06223373413086
1C0L_18,Rhodosporidium toruloides (Yeast) (Rhodotorula gracilis),FAD,https://doi.org/10.1046/j.1432-1327.2000.01757.x,119.0,1757.041991768644,197.3786085120584,633.9331005106578,1227.537324858954,958.994459419123,25.17839126586914,1251.431410864438,170.11213673551583,384.03596714817525,324.08777697881465,680.922252998073,17.148021697998047,1154.8544283130923,256.2218158928101,670.2356308976312,506.8551148381704,847.2350617334841,43.69387683868408,1207.7593629374912,321.26213280062314,730.0850260120701,264.2624807542668,772.5537874299625,24.017275238037108,1389.4645650788375,204.23752722593937,850.8094034125145,1013.271728541275,712.6278041297678,25.00941581726074,1260.8468809110886,199.85516468916927,409.6987515689019,576.8853387581787,603.0292005449098,13.102781677246094,1138.9687736981855,177.2997740326063,548.6438618706916,306.6051744193296,573.7939028157043,19.26159248352051,1213.0545497256273,276.9257363634209,611.7656744786952,251.49046016885242,587.0562980091149,19.91723976135254,1611.0949032748913,231.15179152690888,792.2969620475151,1318.837753717999,783.4060893304493,31.21053981781006,1423.9208824513994,141.05662758289213,396.3824376991125,387.12271096881375,671.3600148612448,11.909231567382813,1216.2800530246839,240.8750647088703,685.4222370512732,455.3166159894398,693.0199565530604,28.151189422607423,1218.945429626851,300.0605986152317,667.5529761230604,191.09030671144313,877.9372232149985,25.620219802856447,1569.3591075476584,235.23922504706456,716.2513443589048,1193.534930910528,863.2337155494449,27.995108795166015,1429.163023618675,171.46991160848415,481.82087864531934,311.5232040513782,666.8082754112377,13.40252227783203
1C0L_19,Rhodosporidium toruloides (Yeast) (Rhodotorula gracilis),FAD,https://doi.org/10.1046/j.1432-1327.2000.01757.x,123.0,1441.3945687885953,1163.1932242132232,1262.0373678423507,1310.8703140410837,1079.8667260415373,113.23363187015056,1429.1064333170993,284.39509661637567,928.2788657353972,1065.2340910228293,718.850618467592,90.52303416132926,1168.5632947803635,968.2387906083184,1540.54840334309,1035.3192378799965,1040.6783454132892,160.0874408721924,1471.4290495386233,1048.0605386186771,1438.0305448765944,1154.3046684922324,864.9106329358558,100.51571296453476,1410.4878800327403,579.3318769944464,1187.4603541931008,1143.8428608430613,807.3520993512524,78.20697689056396,1426.8830505549781,323.9208659439316,1000.768475477327,1255.1966112439957,642.6643907948501,75.21246771812439,1324.2124899115308,449.73653857435556,1338.073352159844,975.2056807991021,694.1997823075194,82.71918408870697,1523.4906740114639,490.3103278813727,1165.8791461655376,508.7404585367029,670.9949243775854,76.16428699493409,1623.4876941113812,1163.9228504248952,1300.097576172263,1164.263520642975,915.3600108083347,148.9911961555481,1464.274135538762,327.42023465332227,1095.3826674355137,1054.9083274988043,724.3068674486509,91.75058097839356,1358.7955602737852,777.6640861071958,1369.7744604583918,1497.978616094003,884.405581834338,165.38971767425537,1465.3415700110704,846.0487600091635,1330.127419081219,1211.6939741190545,919.1769119398134,111.17862868309021,1627.0573131200513,930.5737978511387,1302.20095563325,1242.5095570927544,906.8527800443327,66.62310695648193,1507.2944810597028,267.0059371172579,896.8463139107215,686.0740888579845,672.4194442926762,51.12816543579102
1C0P_20,Rhodotorula toruloides,FAD,mancante,-123.0,1114.265661823853,2399.5309736280597,2399.4869777507565,2024.3268914594714,1888.7503923423133,223.73186264038085,1405.1764726834565,2350.710749216946,2475.622998959652,2285.023088060272,1605.262866208484,210.39152183532715,1632.9271661104585,2251.5471393268303,2613.462738168596,2481.1310360354064,2094.4731835121747,229.05687866210937,1549.911430942424,2313.8307969813054,2240.9290579216736,2422.639166274135,2048.159120737336,232.08027114868165,1422.5576595365205,2215.5329732055416,2105.0548283301187,1892.7913722029411,1511.5334411386575,177.96922340393067,1465.2510266182749,2150.454307593267,2284.5714500393005,1943.896536257554,1265.1957264336775,172.20711321830748,1486.7725182216764,1987.9708594017109,2379.3637314977327,2322.1541302073683,1752.6659405338296,147.80860142111777,1425.7570071093683,2335.8026841915253,2095.2512474278938,2395.4800907577273,1747.2624205911957,212.97787857055664,999.2638222560042,2371.6557505461287,2237.9705934877993,1861.1282662469832,1995.8481249805382,234.55799713134766,1285.6814897037402,2234.047871761693,2388.320085036824,2184.5319529085273,1570.8819889462568,205.6117214202881,1400.3647684475243,2290.33015558705,2425.179804299136,2444.6687024770617,2105.815819480476,230.48511123657227,1444.3098232170782,2350.1316918085695,2484.582331437378,2375.2546924754197,2059.7113761354312,235.62335052490235,1127.4429563874419,2364.844394147895,2283.564181950005,1889.4727955733329,1739.8350740378935,212.7414821624756,1153.6102863820652,2221.1013252275693,2275.175810343497,2113.57584346159,1428.1383787684038,182.77514422535896
1C7E_21,Desulfovibrio vulgaris,FMN,mancante,-304.0,364.3385233903606,270.4930550061072,149.9270832983973,90.8688263086363,119.85042600140957,10.325753784179687,553.851096937221,47.64604784183166,138.31520258780137,169.4896591355054,81.3217242125387,6.905801391601562,567.8865692488473,25.93633277700576,105.16597343405476,131.59961434385042,123.41317585882922,10.0644775390625,263.63366659936986,51.158959215123105,155.3077768247765,147.61478052353027,160.68469690340447,5.125634765625,406.5618616143242,187.36081083350214,122.44582632040175,86.17738937295394,127.99607882704976,10.2672119140625,595.7854581897157,63.25267859970444,126.92460008243194,128.74706741363127,123.64708399371693,7.882177734375,767.3811318587149,80.07817258890975,96.46840664416476,104.76940775786778,148.36638485486003,5.669964599609375,592.7065602331501,30.453001403488145,174.14561724833283,65.81233164848044,138.27830637582366,6.24248046875,291.731891553755,188.98809110246833,175.07595545689873,80.99683685233418,95.4318330355627,10.243917846679688,501.53861508493924,89.1836836971791,69.6614260088379,77.60508045937479,125.43723386438359,8.0566650390625,612.755835674961,21.16210261797488,106.3194329991282,130.84452081799128,101.855315680616,12.364175415039062,551.663291441942,83.36777589737181,79.85964576502982,98.23585053232506,167.983846852361,7.108981323242188,291.73927485243104,278.00117187094804,98.22202449493034,153.16030395183975,149.12658079795023,9.350704956054688,469.7555985334717,59.43626388311594,106.30475041305908,81.70749231192042,145.30962749599252,6.7697601318359375
1C7F_22,Desulfovibrio vulgaris,FMN,REF 23 dell'articolo: https://doi.org/10.1021/bi973193k,-302.5,513.4769622315314,167.59667609984768,289.12322647202143,343.69023808466835,132.7595159706351,9.0993896484375,646.42217314739,126.73723868652627,317.3974924056393,332.41008454584454,59.789703196946334,7.956329345703125,601.4356885592508,86.56000442695614,173.5536371208849,135.21697586117548,72.76877259854348,16.763247680664062,636.7265723670355,110.52664942350856,236.41662917524593,139.68473350760166,138.58126394502528,11.12374267578125,237.88490513975654,129.42350365095245,233.6985406995982,172.55160483811392,110.0466131061487,24.40891876220703,528.3770497727338,89.09536567216549,234.84862883799553,133.18230475444415,109.43039080479178,12.856002807617188,434.2213271681671,60.7666269008015,234.1190264554824,99.49708796605933,69.85750210033763,13.07828369140625,665.1434833279714,105.85441176750902,238.78962286923687,39.26827307032909,126.11410228986927,15.77025146484375,274.7053280432625,154.48674251821984,223.39751664467855,139.87085532550265,105.81175657968436,10.96392822265625,512.096460747392,90.04217779682409,252.98283361521615,223.3372352095923,88.27509071441904,10.537197875976563,443.32067424235964,90.53571847463598,219.8116091136024,139.63391024096973,54.13076910754427,18.173260498046876,770.0552349836862,76.72784661441034,245.01118992368012,238.7947085066459,107.3201544658616,11.213372802734375,543.4131547118145,133.16948500404771,291.2555163668835,196.23512067729877,132.04603177515423,9.154095458984376,684.8684440710764,185.74916349433207,214.41529393559918,81.73560739725855,128.1394187146292,6.648016357421875
1CF3_23,Aspergillus niger,FAD,https://doi.org/10.1016/S0021-9258(17)34643-4,-64.0,425.6922921168064,329.1837554605228,168.451676722764,179.65789346446445,730.6885690919705,34.84932441711426,1446.4786799475792,227.07632735797276,414.3090723390635,280.4248229697734,62.93082872212054,32.43941507339478,404.5391078006569,156.70975041598288,312.97856252666577,302.4911472470267,125.38948246844079,14.134080123901366,1123.0602842606504,144.82537372865778,382.85333420777476,264.1634191680073,184.09778656875466,25.99906063079834,417.4848009397507,403.69979079934575,150.27933081698404,333.10692891247163,678.9835366221536,21.708432769775392,1500.4562775001707,181.51858234813213,472.42970119932306,335.28711479396935,150.77583732027017,36.06440749168396,1592.7525193881747,249.16945379334453,554.4483017249597,319.520158452809,64.4205718303721,31.481017327308656,1364.7970070960814,175.4542583110637,416.44356428306554,138.03069577269108,245.21036458349994,12.077487564086914,297.2363662089686,320.5982161623593,172.01782354077295,229.37633550301916,561.5963082252993,19.623233032226562,1439.9373114932275,155.6665382116384,301.66026078928,331.2140437338669,71.94183312848135,35.30033664703369,968.4043955390464,194.3122235373172,328.0583583070823,399.9270877904187,125.01781160391337,14.80655517578125,1131.1700488022843,174.70614680946272,446.39021045945987,289.4404223308571,267.50525008819966,25.3199743360281,262.58519009280343,156.44332797318776,42.887415034844324,292.6598278447436,450.4898830739302,17.88376693725586,1238.090557280993,160.44244957005762,236.32847485409226,290.0690887682073,169.62588569544226,27.340525102615356
1CNE_24,Corn,FAD,https://doi.org/10.1007/PL00000847,-230.0,244.85478862903537,517.240549303339,514.1962617502982,385.8834309742451,126.67548746112405,17.561578369140626,480.6700861578838,381.83336717892394,556.9318488307149,372.39972550957395,374.1192724723851,24.060992431640624,536.9143310602094,381.1034347181508,482.2242054907727,460.8619185689439,401.7341770950962,30.51813201904297,225.98698609034358,426.5816479652227,632.6024677900284,555.9656212341054,391.18699704817686,28.11358184814453,408.1695538840244,586.7069693474219,249.59226495725557,446.79474220721244,146.19877197997118,31.156687927246093,609.9961083628992,261.0071290253352,367.12940389393077,457.04219405093727,444.6376948113931,47.7659049987793,463.2655929382657,585.4902311062924,354.2700832258307,423.83037128164403,546.6673548064877,50.41241607666016,161.39055312954412,704.5041625595568,415.3255661730277,547.3496838676776,441.59088600539343,59.22933120727539,233.50025521587568,551.6975038956712,491.2869037133789,243.39553543119044,147.83081058533566,24.570985412597658,394.61938166114913,349.86158408583924,431.43301165398515,375.748464609353,188.071891365898,24.852401733398438,263.02660792565774,394.02554466039396,284.24032452291556,258.59157202713743,405.0230788991126,37.318408203125,172.59811864306252,783.6928629858403,437.25773575078955,478.4476299573503,323.7546105240311,50.31129760742188,292.79283845888773,496.18767061671116,330.49830659118714,324.07677876950527,165.91840261476315,29.35181579589844,482.00667875847955,600.2708632151896,516.228452230335,655.078833607638,345.1361155178842,33.702676391601564
1COY_25,Brevibacterium Sterolicum,FAD,https://doi.org/10.1111/j.1432-1033.1997.0369a.x,-101.0,605.3943002575871,984.7339043959227,583.7704141000936,753.3511888020496,919.5981731939386,89.70442047119141,313.3439975771743,680.2748412987851,219.42044991331016,430.176556893306,327.64024603486394,40.33120050430298,300.5032257952518,675.5564462299159,283.39792326008234,462.4728930213031,134.90394521385326,18.364308166503907,674.7244561615419,632.4965213141231,407.51935592128825,656.0570309540369,614.5505626992705,54.180955505371095,522.2545132992328,806.0901953805302,596.3807740832835,679.0182880327054,669.6318202962176,82.93474578857422,528.6820902383087,648.9064307829606,222.0849970233082,240.61241755158503,293.6187017190987,42.480095291137694,213.45642613694747,560.9903642557589,191.98468719250576,418.0523460931945,112.1502141531617,12.967375183105469,738.763256393467,660.5514600251826,265.26380773638385,538.1415000952541,568.1505318585351,50.843710327148436,818.4669490610796,890.8066594168743,555.520000952988,959.3273769571425,897.1192090640166,87.17623443603516,303.65870159967085,536.2298948845528,224.89740483952139,349.4836641909649,72.29620773947961,26.157341766357423,253.53435090334983,687.346805401627,205.71167407676108,342.0091912481222,224.61819996798977,12.097933959960937,818.1158582947686,675.6472571606428,208.07256650315918,373.01539287736125,562.8408131391872,41.11589736938477,563.8604425683234,921.4165828987502,492.74692032460894,759.726746017217,695.5690059766503,79.71503143310547,396.89375623446176,637.6356277859529,238.70347076973897,439.1033045911241,118.40909288010238,19.90488395690918
1CZH_26,Anacystis Nidulans,FMN,https://doi.org/10.1006/jmbi.1999.3152,-321.5,523.0547699371743,83.51682696012506,299.9989131191537,190.49867487571402,240.8741961821471,5.013580322265625,399.21664704903213,26.06688066133671,134.36277869854268,73.12484940441618,207.13680157215487,4.770574951171875,360.4416752898195,84.86150828198441,125.47050841050532,97.3969516232043,276.95142053188164,20.48836669921875,493.5881274171572,9.374183388745337,143.77420987946243,2.1005732464228117,200.37002912905098,4.5022735595703125,398.9166263665281,140.57734553835883,341.29926282323345,231.2320671131277,315.56259324552406,9.240283203125,409.6099338566044,30.805742711039784,198.6676940707224,77.82342136199401,248.74705465529377,14.78236083984375,312.8355171762494,117.96999973824165,181.28277056930534,218.1737505330291,330.3260017247369,25.5406005859375,534.1513133207236,10.867079942917712,225.24754567819832,115.85426040384783,271.8184572743419,21.39704284667969,342.06558145401686,81.59115636715393,227.1044512240843,111.15291579091058,192.46722457406094,5.775186157226562,367.3886620148691,24.213628323878993,96.85560885151375,145.2018340648092,206.4820866232596,4.977374267578125,253.48904380739265,24.860976139417346,101.86960048027674,69.59460838398019,200.35257531790893,10.967337036132813,304.4289290096291,22.280504083193136,113.18474366992513,115.85893964705281,192.10125218594703,2.947796630859375,284.9672910968358,99.13960941879168,252.2368508545315,183.21442995593617,275.80652676864213,11.408749389648438,317.06849201718893,11.307080033025954,141.81380315804722,63.8057726198312,230.52592674072372,1.44825439453125
1CZK_27,Anacystis Nidulans,FMN,https://doi.org/10.1006/jmbi.1999.3155,-303.5,388.2126728405684,226.53465140611155,206.5875031725335,219.9564002352643,132.28387981481222,17.060324096679686,333.2894734727743,254.34448750597244,220.65752813541116,256.55687698424714,92.58447421246984,27.6369384765625,289.9453529027153,241.42362029184216,222.74929402825398,302.80332903573793,108.54844841857272,23.01295166015625,649.3915098897495,197.36934711459736,142.17529499870784,171.97327438657703,135.63394589405362,22.482322692871094,603.620357260676,219.52318125335393,261.3394428931779,213.17821594781782,171.1343775000725,15.0194580078125,527.1887833229301,238.66924827989556,158.57301408072283,106.81243510864738,67.70184266457136,26.815933227539062,663.2420779371962,224.42642434236575,172.8761364741702,203.87912650405553,79.34994171576415,17.44473876953125,514.8576775898912,188.5056409889064,143.93799235932903,148.95060881624812,112.4121768349824,23.7761474609375,526.4059911834945,213.6282199811223,190.49927178297287,159.64208895439447,125.58146125988759,13.285348510742187,329.8747415891204,227.71909176387214,214.784424173398,208.8156047511639,88.4442699971064,23.99907531738281,335.40514028859064,218.46922090585252,161.62285407204075,281.78871208580154,91.51038679050248,16.817868041992188,514.2477520094326,211.7384433698549,124.46281544927365,118.68266146005317,70.21951045553845,17.078616333007812,563.1031864225617,230.14325425595092,281.44381687716844,181.4830749375604,108.56359184459365,12.371832275390625,159.19827155636276,236.81698712450265,190.6683747528192,200.92500187823003,83.97001924727482,23.02320556640625
